movieId,imdbId,tmdbId,url,tconst
2690,122541,24137.0,http://www.imdb.com/title/tt0122541/?ref_=fn_al_tt_1,tt0122541
2691,120731,10376.0,http://www.imdb.com/title/tt0120731/?ref_=fn_al_tt_1,tt0120731
2692,130827,104.0,http://www.imdb.com/title/tt0130827/?ref_=fn_al_tt_1,tt0130827
2693,120370,15800.0,http://www.imdb.com/title/tt0120370/?ref_=fn_al_tt_1,tt0120370
2694,142342,9032.0,http://www.imdb.com/title/tt0142342/?ref_=fn_al_tt_1,tt0142342
2695,139898,13821.0,http://www.imdb.com/title/tt0139898/?ref_=fn_al_tt_1,tt0139898
2696,119038,9421.0,http://www.imdb.com/title/tt0119038/?ref_=fn_al_tt_1,tt0119038
2697,119743,55955.0,http://www.imdb.com/title/tt0119743/?ref_=fn_al_tt_1,tt0119743
2698,120554,67067.0,http://www.imdb.com/title/tt0120554/?ref_=fn_al_tt_1,tt0120554
2699,99052,6488.0,http://www.imdb.com/title/tt99052/?ref_=fn_al_tt_1,tt0099052
2700,158983,9473.0,http://www.imdb.com/title/tt0158983/?ref_=fn_al_tt_1,tt0158983
2701,120891,8487.0,http://www.imdb.com/title/tt0120891/?ref_=fn_al_tt_1,tt0120891
2702,162677,10279.0,http://www.imdb.com/title/tt0162677/?ref_=fn_al_tt_1,tt0162677
2706,163651,2105.0,http://www.imdb.com/title/tt0163651/?ref_=fn_al_tt_1,tt0163651
2707,137363,1073.0,http://www.imdb.com/title/tt0137363/?ref_=fn_al_tt_1,tt0137363
2708,137439,10239.0,http://www.imdb.com/title/tt0137439/?ref_=fn_al_tt_1,tt0137439
2709,158811,10208.0,http://www.imdb.com/title/tt0158811/?ref_=fn_al_tt_1,tt0158811
2710,185937,2667.0,http://www.imdb.com/title/tt0185937/?ref_=fn_al_tt_1,tt0185937
2712,120663,345.0,http://www.imdb.com/title/tt0120663/?ref_=fn_al_tt_1,tt0120663
2713,139414,9825.0,http://www.imdb.com/title/tt0139414/?ref_=fn_al_tt_1,tt0139414
2716,87332,620.0,http://www.imdb.com/title/tt87332/?ref_=fn_al_tt_1,tt0087332
2717,97428,2978.0,http://www.imdb.com/title/tt97428/?ref_=fn_al_tt_1,tt0097428
2718,157503,10490.0,http://www.imdb.com/title/tt0157503/?ref_=fn_al_tt_1,tt0157503
2719,171363,11618.0,http://www.imdb.com/title/tt0171363/?ref_=fn_al_tt_1,tt0171363
2720,141369,332.0,http://www.imdb.com/title/tt0141369/?ref_=fn_al_tt_1,tt0141369
2722,149261,8914.0,http://www.imdb.com/title/tt0149261/?ref_=fn_al_tt_1,tt0149261
2723,132347,9824.0,http://www.imdb.com/title/tt0132347/?ref_=fn_al_tt_1,tt0132347
2724,163187,4806.0,http://www.imdb.com/title/tt0163187/?ref_=fn_al_tt_1,tt0163187
2725,162830,33430.0,http://www.imdb.com/title/tt0162830/?ref_=fn_al_tt_1,tt0162830
2726,49406,247.0,http://www.imdb.com/title/tt49406/?ref_=fn_al_tt_1,tt0049406
2727,48254,10056.0,http://www.imdb.com/title/tt48254/?ref_=fn_al_tt_1,tt0048254
2728,54331,967.0,http://www.imdb.com/title/tt54331/?ref_=fn_al_tt_1,tt0054331
2729,56193,802.0,http://www.imdb.com/title/tt56193/?ref_=fn_al_tt_1,tt0056193
2730,72684,3175.0,http://www.imdb.com/title/tt72684/?ref_=fn_al_tt_1,tt0072684
2731,53198,147.0,http://www.imdb.com/title/tt53198/?ref_=fn_al_tt_1,tt0053198
2732,55032,1628.0,http://www.imdb.com/title/tt55032/?ref_=fn_al_tt_1,tt0055032
2733,96378,21185.0,http://www.imdb.com/title/tt96378/?ref_=fn_al_tt_1,tt0096378
2734,91557,11120.0,http://www.imdb.com/title/tt91557/?ref_=fn_al_tt_1,tt0091557
2735,91129,10136.0,http://www.imdb.com/title/tt91129/?ref_=fn_al_tt_1,tt0091129
2736,90774,32060.0,http://www.imdb.com/title/tt90774/?ref_=fn_al_tt_1,tt0090774
2737,92585,48686.0,http://www.imdb.com/title/tt92585/?ref_=fn_al_tt_1,tt0092585
2738,90886,48259.0,http://www.imdb.com/title/tt90886/?ref_=fn_al_tt_1,tt0090886
2739,88939,873.0,http://www.imdb.com/title/tt88939/?ref_=fn_al_tt_1,tt0088939
2740,91343,48660.0,http://www.imdb.com/title/tt91343/?ref_=fn_al_tt_1,tt0091343
2741,91637,26789.0,http://www.imdb.com/title/tt91637/?ref_=fn_al_tt_1,tt0091637
2742,92068,3934.0,http://www.imdb.com/title/tt92068/?ref_=fn_al_tt_1,tt0092068
2743,91613,108312.0,http://www.imdb.com/title/tt91613/?ref_=fn_al_tt_1,tt0091613
2744,91699,198469.0,http://www.imdb.com/title/tt91699/?ref_=fn_al_tt_1,tt0091699
2745,91530,11416.0,http://www.imdb.com/title/tt91530/?ref_=fn_al_tt_1,tt0091530
2746,91419,10776.0,http://www.imdb.com/title/tt91419/?ref_=fn_al_tt_1,tt0091419
2747,54033,24452.0,http://www.imdb.com/title/tt54033/?ref_=fn_al_tt_1,tt0054033
2748,92534,9710.0,http://www.imdb.com/title/tt92534/?ref_=fn_al_tt_1,tt0092534
2749,91554,31924.0,http://www.imdb.com/title/tt91554/?ref_=fn_al_tt_1,tt0091554
2750,93818,30890.0,http://www.imdb.com/title/tt93818/?ref_=fn_al_tt_1,tt0093818
2751,93051,24081.0,http://www.imdb.com/title/tt93051/?ref_=fn_al_tt_1,tt0093051
2752,93690,20242.0,http://www.imdb.com/title/tt93690/?ref_=fn_al_tt_1,tt0093690
2754,92850,66194.0,http://www.imdb.com/title/tt92850/?ref_=fn_al_tt_1,tt0092850
2757,83967,3526.0,http://www.imdb.com/title/tt83967/?ref_=fn_al_tt_1,tt0083967
2759,144168,16406.0,http://www.imdb.com/title/tt0144168/?ref_=fn_al_tt_1,tt0144168
2761,129167,10386.0,http://www.imdb.com/title/tt0129167/?ref_=fn_al_tt_1,tt0129167
2762,167404,745.0,http://www.imdb.com/title/tt0167404/?ref_=fn_al_tt_1,tt0167404
2763,155267,913.0,http://www.imdb.com/title/tt0155267/?ref_=fn_al_tt_1,tt0155267
2764,63688,912.0,http://www.imdb.com/title/tt63688/?ref_=fn_al_tt_1,tt0063688
2765,122515,12229.0,http://www.imdb.com/title/tt0122515/?ref_=fn_al_tt_1,tt0122515
2766,168449,67323.0,http://www.imdb.com/title/tt0168449/?ref_=fn_al_tt_1,tt0168449
2769,138946,19457.0,http://www.imdb.com/title/tt0138946/?ref_=fn_al_tt_1,tt0138946
2770,131325,11353.0,http://www.imdb.com/title/tt0131325/?ref_=fn_al_tt_1,tt0131325
2771,120620,17707.0,http://www.imdb.com/title/tt0120620/?ref_=fn_al_tt_1,tt0120620
2772,165710,9781.0,http://www.imdb.com/title/tt0165710/?ref_=fn_al_tt_1,tt0165710
2774,168987,18212.0,http://www.imdb.com/title/tt0168987/?ref_=fn_al_tt_1,tt0168987
2775,138487,13817.0,http://www.imdb.com/title/tt0138487/?ref_=fn_al_tt_1,tt0138487
2779,77663,12185.0,http://www.imdb.com/title/tt77663/?ref_=fn_al_tt_1,tt0077663
2782,55304,28501.0,http://www.imdb.com/title/tt55304/?ref_=fn_al_tt_1,tt0055304
2784,58333,25319.0,http://www.imdb.com/title/tt58333/?ref_=fn_al_tt_1,tt0058333
2786,91178,24103.0,http://www.imdb.com/title/tt91178/?ref_=fn_al_tt_1,tt0091178
2787,88889,10552.0,http://www.imdb.com/title/tt88889/?ref_=fn_al_tt_1,tt0088889
2788,66765,9267.0,http://www.imdb.com/title/tt66765/?ref_=fn_al_tt_1,tt0066765
2789,77394,10766.0,http://www.imdb.com/title/tt77394/?ref_=fn_al_tt_1,tt0077394
2790,82377,10768.0,http://www.imdb.com/title/tt82377/?ref_=fn_al_tt_1,tt0082377
2791,80339,813.0,http://www.imdb.com/title/tt80339/?ref_=fn_al_tt_1,tt0080339
2792,83530,2665.0,http://www.imdb.com/title/tt83530/?ref_=fn_al_tt_1,tt0083530
2793,118604,9406.0,http://www.imdb.com/title/tt0118604/?ref_=fn_al_tt_1,tt0118604
2794,89670,11418.0,http://www.imdb.com/title/tt89670/?ref_=fn_al_tt_1,tt0089670
2795,85995,11153.0,http://www.imdb.com/title/tt85995/?ref_=fn_al_tt_1,tt0085995
2796,95188,14170.0,http://www.imdb.com/title/tt95188/?ref_=fn_al_tt_1,tt0095188
2797,94737,2280.0,http://www.imdb.com/title/tt94737/?ref_=fn_al_tt_1,tt0094737
2798,100419,11077.0,http://www.imdb.com/title/tt0100419/?ref_=fn_al_tt_1,tt0100419
2799,102719,28597.0,http://www.imdb.com/title/tt0102719/?ref_=fn_al_tt_1,tt0102719
2800,104740,22611.0,http://www.imdb.com/title/tt0104740/?ref_=fn_al_tt_1,tt0104740
2801,119843,39780.0,http://www.imdb.com/title/tt0119843/?ref_=fn_al_tt_1,tt0119843
2802,96244,10396.0,http://www.imdb.com/title/tt96244/?ref_=fn_al_tt_1,tt0096244
2803,107798,9944.0,http://www.imdb.com/title/tt0107798/?ref_=fn_al_tt_1,tt0107798
2804,85334,850.0,http://www.imdb.com/title/tt85334/?ref_=fn_al_tt_1,tt0085334
2805,130121,10154.0,http://www.imdb.com/title/tt0130121/?ref_=fn_al_tt_1,tt0130121
2806,133046,10342.0,http://www.imdb.com/title/tt0133046/?ref_=fn_al_tt_1,tt0133046
2807,176269,10366.0,http://www.imdb.com/title/tt0176269/?ref_=fn_al_tt_1,tt0176269
2808,105698,9349.0,http://www.imdb.com/title/tt0105698/?ref_=fn_al_tt_1,tt0105698
2810,156887,10494.0,http://www.imdb.com/title/tt0156887/?ref_=fn_al_tt_1,tt0156887
2812,160401,22314.0,http://www.imdb.com/title/tt0160401/?ref_=fn_al_tt_1,tt0160401
2813,181833,51679.0,http://www.imdb.com/title/tt0181833/?ref_=fn_al_tt_1,tt0181833
2815,91278,11037.0,http://www.imdb.com/title/tt91278/?ref_=fn_al_tt_1,tt0091278
2816,95382,11955.0,http://www.imdb.com/title/tt95382/?ref_=fn_al_tt_1,tt0095382
2817,103617,2038.0,http://www.imdb.com/title/tt0103617/?ref_=fn_al_tt_1,tt0103617
2818,113438,28737.0,http://www.imdb.com/title/tt0113438/?ref_=fn_al_tt_1,tt0113438
2819,73802,11963.0,http://www.imdb.com/title/tt73802/?ref_=fn_al_tt_1,tt0073802
2820,58175,141489.0,http://www.imdb.com/title/tt58175/?ref_=fn_al_tt_1,tt0058175
2822,104839,9096.0,http://www.imdb.com/title/tt0104839/?ref_=fn_al_tt_1,tt0104839
2824,181733,113273.0,http://www.imdb.com/title/tt0181733/?ref_=fn_al_tt_1,tt0181733
2826,120657,1911.0,http://www.imdb.com/title/tt0120657/?ref_=fn_al_tt_1,tt0120657
2827,138304,2900.0,http://www.imdb.com/title/tt0138304/?ref_=fn_al_tt_1,tt0138304
2828,160236,17709.0,http://www.imdb.com/title/tt0160236/?ref_=fn_al_tt_1,tt0160236
2829,164108,37718.0,http://www.imdb.com/title/tt0164108/?ref_=fn_al_tt_1,tt0164108
2835,163579,2162.0,http://www.imdb.com/title/tt0163579/?ref_=fn_al_tt_1,tt0163579
2836,125971,14578.0,http://www.imdb.com/title/tt0125971/?ref_=fn_al_tt_1,tt0125971
2837,126810,40694.0,http://www.imdb.com/title/tt0126810/?ref_=fn_al_tt_1,tt0126810
2839,157183,49184.0,http://www.imdb.com/title/tt0157183/?ref_=fn_al_tt_1,tt0157183
2840,145531,10307.0,http://www.imdb.com/title/tt0145531/?ref_=fn_al_tt_1,tt0145531
2841,164181,11601.0,http://www.imdb.com/title/tt0164181/?ref_=fn_al_tt_1,tt0164181
2843,118843,1075.0,http://www.imdb.com/title/tt0118843/?ref_=fn_al_tt_1,tt0118843
2844,151582,21719.0,http://www.imdb.com/title/tt0151582/?ref_=fn_al_tt_1,tt0151582
2846,97050,47951.0,http://www.imdb.com/title/tt97050/?ref_=fn_al_tt_1,tt0097050
2847,31762,43832.0,http://www.imdb.com/title/tt31762/?ref_=fn_al_tt_1,tt0031762
2848,45251,47697.0,http://www.imdb.com/title/tt45251/?ref_=fn_al_tt_1,tt0045251
2851,81454,,http://www.imdb.com/title/tt81454/?ref_=fn_al_tt_1,tt0081454
2852,88146,26522.0,http://www.imdb.com/title/tt88146/?ref_=fn_al_tt_1,tt0088146
2856,59297,28295.0,http://www.imdb.com/title/tt59297/?ref_=fn_al_tt_1,tt0059297
2857,63823,12105.0,http://www.imdb.com/title/tt63823/?ref_=fn_al_tt_1,tt0063823
2858,169547,14.0,http://www.imdb.com/title/tt0169547/?ref_=fn_al_tt_1,tt0169547
2859,88178,24128.0,http://www.imdb.com/title/tt88178/?ref_=fn_al_tt_1,tt0088178
2860,181316,11001.0,http://www.imdb.com/title/tt0181316/?ref_=fn_al_tt_1,tt0181316
2861,126916,10390.0,http://www.imdb.com/title/tt0126916/?ref_=fn_al_tt_1,tt0126916
2862,80491,9453.0,http://www.imdb.com/title/tt80491/?ref_=fn_al_tt_1,tt0080491
2863,58182,704.0,http://www.imdb.com/title/tt58182/?ref_=fn_al_tt_1,tt0058182
2865,173390,142132.0,http://www.imdb.com/title/tt0173390/?ref_=fn_al_tt_1,tt0173390
2866,77280,24153.0,http://www.imdb.com/title/tt77280/?ref_=fn_al_tt_1,tt0077280
2867,89175,11797.0,http://www.imdb.com/title/tt89175/?ref_=fn_al_tt_1,tt0089175
2868,97390,18086.0,http://www.imdb.com/title/tt97390/?ref_=fn_al_tt_1,tt0097390
2870,61385,17887.0,http://www.imdb.com/title/tt61385/?ref_=fn_al_tt_1,tt0061385
2871,68473,10669.0,http://www.imdb.com/title/tt68473/?ref_=fn_al_tt_1,tt0068473
2872,82348,11527.0,http://www.imdb.com/title/tt82348/?ref_=fn_al_tt_1,tt0082348
2874,50814,40867.0,http://www.imdb.com/title/tt50814/?ref_=fn_al_tt_1,tt0050814
2875,108185,1049.0,http://www.imdb.com/title/tt0108185/?ref_=fn_al_tt_1,tt0108185
2876,111419,28032.0,http://www.imdb.com/title/tt0111419/?ref_=fn_al_tt_1,tt0111419
2877,73812,11326.0,http://www.imdb.com/title/tt73812/?ref_=fn_al_tt_1,tt0073812
2878,82511,28377.0,http://www.imdb.com/title/tt82511/?ref_=fn_al_tt_1,tt0082511
2879,99558,10975.0,http://www.imdb.com/title/tt99558/?ref_=fn_al_tt_1,tt0099558
2880,91431,10974.0,http://www.imdb.com/title/tt91431/?ref_=fn_al_tt_1,tt0091431
2881,150377,10398.0,http://www.imdb.com/title/tt0150377/?ref_=fn_al_tt_1,tt0150377
2882,120716,2290.0,http://www.imdb.com/title/tt0120716/?ref_=fn_al_tt_1,tt0120716
2883,140397,24071.0,http://www.imdb.com/title/tt0140397/?ref_=fn_al_tt_1,tt0140397
2884,129884,62994.0,http://www.imdb.com/title/tt0129884/?ref_=fn_al_tt_1,tt0129884
2885,160338,60994.0,http://www.imdb.com/title/tt0160338/?ref_=fn_al_tt_1,tt0160338
2886,159421,16112.0,http://www.imdb.com/title/tt0159421/?ref_=fn_al_tt_1,tt0159421
2887,168172,32305.0,http://www.imdb.com/title/tt0168172/?ref_=fn_al_tt_1,tt0168172
2888,164114,14429.0,http://www.imdb.com/title/tt0164114/?ref_=fn_al_tt_1,tt0164114
2889,134618,15198.0,http://www.imdb.com/title/tt0134618/?ref_=fn_al_tt_1,tt0134618
2890,120188,6415.0,http://www.imdb.com/title/tt0120188/?ref_=fn_al_tt_1,tt0120188
2891,162360,24066.0,http://www.imdb.com/title/tt0162360/?ref_=fn_al_tt_1,tt0162360
2892,133122,21430.0,http://www.imdb.com/title/tt0133122/?ref_=fn_al_tt_1,tt0133122
2893,134033,10381.0,http://www.imdb.com/title/tt0134033/?ref_=fn_al_tt_1,tt0134033
2894,194314,171982.0,http://www.imdb.com/title/tt0194314/?ref_=fn_al_tt_1,tt0194314
2896,60095,60285.0,http://www.imdb.com/title/tt60095/?ref_=fn_al_tt_1,tt0060095
2897,87188,5622.0,http://www.imdb.com/title/tt87188/?ref_=fn_al_tt_1,tt0087188
2898,106664,10349.0,http://www.imdb.com/title/tt0106664/?ref_=fn_al_tt_1,tt0106664
2899,31397,42518.0,http://www.imdb.com/title/tt31397/?ref_=fn_al_tt_1,tt0031397
2900,95652,29787.0,http://www.imdb.com/title/tt95652/?ref_=fn_al_tt_1,tt0095652
2901,79714,9638.0,http://www.imdb.com/title/tt79714/?ref_=fn_al_tt_1,tt0079714
2902,86154,10576.0,http://www.imdb.com/title/tt86154/?ref_=fn_al_tt_1,tt0086154
2903,91799,12662.0,http://www.imdb.com/title/tt91799/?ref_=fn_al_tt_1,tt0091799
2905,56443,11712.0,http://www.imdb.com/title/tt56443/?ref_=fn_al_tt_1,tt0056443
2906,156934,12618.0,http://www.imdb.com/title/tt0156934/?ref_=fn_al_tt_1,tt0156934
2907,167427,13824.0,http://www.imdb.com/title/tt0167427/?ref_=fn_al_tt_1,tt0167427
2908,171804,226.0,http://www.imdb.com/title/tt0171804/?ref_=fn_al_tt_1,tt0171804
2912,165854,10388.0,http://www.imdb.com/title/tt0165854/?ref_=fn_al_tt_1,tt0165854
2915,86200,9346.0,http://www.imdb.com/title/tt86200/?ref_=fn_al_tt_1,tt0086200
2916,100802,861.0,http://www.imdb.com/title/tt0100802/?ref_=fn_al_tt_1,tt0100802
2917,82089,14412.0,http://www.imdb.com/title/tt82089/?ref_=fn_al_tt_1,tt0082089
2918,91042,9377.0,http://www.imdb.com/title/tt91042/?ref_=fn_al_tt_1,tt0091042
2919,86617,11541.0,http://www.imdb.com/title/tt86617/?ref_=fn_al_tt_1,tt0086617
2921,68699,11901.0,http://www.imdb.com/title/tt68699/?ref_=fn_al_tt_1,tt0068699
2922,61747,4929.0,http://www.imdb.com/title/tt61747/?ref_=fn_al_tt_1,tt0061747
2924,80179,11230.0,http://www.imdb.com/title/tt80179/?ref_=fn_al_tt_1,tt0080179
2925,65571,8416.0,http://www.imdb.com/title/tt65571/?ref_=fn_al_tt_1,tt0065571
2926,95270,11054.0,http://www.imdb.com/title/tt95270/?ref_=fn_al_tt_1,tt0095270
2927,37558,851.0,http://www.imdb.com/title/tt37558/?ref_=fn_al_tt_1,tt0037558
2928,87980,24453.0,http://www.imdb.com/title/tt87980/?ref_=fn_al_tt_1,tt0087980
2929,82979,18254.0,http://www.imdb.com/title/tt82979/?ref_=fn_al_tt_1,tt0082979
2930,176093,56235.0,http://www.imdb.com/title/tt0176093/?ref_=fn_al_tt_1,tt0176093
2931,97223,20123.0,http://www.imdb.com/title/tt97223/?ref_=fn_al_tt_1,tt0097223
2932,77405,16642.0,http://www.imdb.com/title/tt77405/?ref_=fn_al_tt_1,tt0077405
2935,33804,3086.0,http://www.imdb.com/title/tt33804/?ref_=fn_al_tt_1,tt0033804
2936,34240,16305.0,http://www.imdb.com/title/tt34240/?ref_=fn_al_tt_1,tt0034240
2937,35169,32255.0,http://www.imdb.com/title/tt35169/?ref_=fn_al_tt_1,tt0035169
2939,46126,19997.0,http://www.imdb.com/title/tt46126/?ref_=fn_al_tt_1,tt0046126
2940,38559,3767.0,http://www.imdb.com/title/tt38559/?ref_=fn_al_tt_1,tt0038559
2941,52225,17352.0,http://www.imdb.com/title/tt52225/?ref_=fn_al_tt_1,tt0052225
2942,85549,535.0,http://www.imdb.com/title/tt85549/?ref_=fn_al_tt_1,tt0085549
2943,104507,2731.0,http://www.imdb.com/title/tt0104507/?ref_=fn_al_tt_1,tt0104507
2944,61578,1654.0,http://www.imdb.com/title/tt61578/?ref_=fn_al_tt_1,tt0061578
2946,59260,14831.0,http://www.imdb.com/title/tt59260/?ref_=fn_al_tt_1,tt0059260
2947,58150,658.0,http://www.imdb.com/title/tt58150/?ref_=fn_al_tt_1,tt0058150
2948,57076,657.0,http://www.imdb.com/title/tt57076/?ref_=fn_al_tt_1,tt0057076
2949,55928,646.0,http://www.imdb.com/title/tt55928/?ref_=fn_al_tt_1,tt0055928
2950,80453,5689.0,http://www.imdb.com/title/tt80453/?ref_=fn_al_tt_1,tt0080453
2951,58461,391.0,http://www.imdb.com/title/tt58461/?ref_=fn_al_tt_1,tt0058461
2952,119256,8052.0,http://www.imdb.com/title/tt0119256/?ref_=fn_al_tt_1,tt0119256
2953,104431,772.0,http://www.imdb.com/title/tt0104431/?ref_=fn_al_tt_1,tt0104431
2956,94008,31650.0,http://www.imdb.com/title/tt94008/?ref_=fn_al_tt_1,tt0094008
2959,137523,550.0,http://www.imdb.com/title/tt0137523/?ref_=fn_al_tt_1,tt0137523
2961,160916,12220.0,http://www.imdb.com/title/tt0160916/?ref_=fn_al_tt_1,tt0160916
2962,119114,1610.0,http://www.imdb.com/title/tt0119114/?ref_=fn_al_tt_1,tt0119114
2964,192194,42881.0,http://www.imdb.com/title/tt0192194/?ref_=fn_al_tt_1,tt0192194
2965,203408,29064.0,http://www.imdb.com/title/tt0203408/?ref_=fn_al_tt_1,tt0203408
2966,166896,404.0,http://www.imdb.com/title/tt0166896/?ref_=fn_al_tt_1,tt0166896
2967,48977,42196.0,http://www.imdb.com/title/tt48977/?ref_=fn_al_tt_1,tt0048977
2968,81633,36819.0,http://www.imdb.com/title/tt81633/?ref_=fn_al_tt_1,tt0081633
2969,61138,42726.0,http://www.imdb.com/title/tt61138/?ref_=fn_al_tt_1,tt0061138
2970,83946,9343.0,http://www.imdb.com/title/tt83946/?ref_=fn_al_tt_1,tt0083946
2971,78754,16858.0,http://www.imdb.com/title/tt78754/?ref_=fn_al_tt_1,tt0078754
2972,93206,42006.0,http://www.imdb.com/title/tt93206/?ref_=fn_al_tt_1,tt0093206
2973,97123,11562.0,http://www.imdb.com/title/tt97123/?ref_=fn_al_tt_1,tt0097123
2974,200469,10496.0,http://www.imdb.com/title/tt0200469/?ref_=fn_al_tt_1,tt0200469
2975,168501,16162.0,http://www.imdb.com/title/tt0168501/?ref_=fn_al_tt_1,tt0168501
2976,163988,8649.0,http://www.imdb.com/title/tt0163988/?ref_=fn_al_tt_1,tt0163988
2977,142201,31306.0,http://www.imdb.com/title/tt0142201/?ref_=fn_al_tt_1,tt0142201
2978,144640,10563.0,http://www.imdb.com/title/tt0144640/?ref_=fn_al_tt_1,tt0144640
2979,172627,14484.0,http://www.imdb.com/title/tt0172627/?ref_=fn_al_tt_1,tt0172627
2982,99710,32043.0,http://www.imdb.com/title/tt99710/?ref_=fn_al_tt_1,tt0099710
2983,59319,15247.0,http://www.imdb.com/title/tt59319/?ref_=fn_al_tt_1,tt0059319
2984,67527,29251.0,http://www.imdb.com/title/tt67527/?ref_=fn_al_tt_1,tt0067527
2985,93870,5548.0,http://www.imdb.com/title/tt93870/?ref_=fn_al_tt_1,tt0093870
2986,100502,5549.0,http://www.imdb.com/title/tt0100502/?ref_=fn_al_tt_1,tt0100502
2987,96438,856.0,http://www.imdb.com/title/tt96438/?ref_=fn_al_tt_1,tt0096438
2988,81150,38772.0,http://www.imdb.com/title/tt81150/?ref_=fn_al_tt_1,tt0081150
2989,82398,699.0,http://www.imdb.com/title/tt82398/?ref_=fn_al_tt_1,tt0082398
2990,97742,709.0,http://www.imdb.com/title/tt97742/?ref_=fn_al_tt_1,tt0097742
2991,70328,253.0,http://www.imdb.com/title/tt70328/?ref_=fn_al_tt_1,tt0070328
2992,91829,13511.0,http://www.imdb.com/title/tt91829/?ref_=fn_al_tt_1,tt0091829
2993,59800,660.0,http://www.imdb.com/title/tt59800/?ref_=fn_al_tt_1,tt0059800
2995,185371,11377.0,http://www.imdb.com/title/tt0185371/?ref_=fn_al_tt_1,tt0185371
2996,166943,26149.0,http://www.imdb.com/title/tt0166943/?ref_=fn_al_tt_1,tt0166943
2997,120601,492.0,http://www.imdb.com/title/tt0120601/?ref_=fn_al_tt_1,tt0120601
3000,119698,128.0,http://www.imdb.com/title/tt0119698/?ref_=fn_al_tt_1,tt0119698
3002,200849,8672.0,http://www.imdb.com/title/tt0200849/?ref_=fn_al_tt_1,tt0200849
3003,170705,8056.0,http://www.imdb.com/title/tt0170705/?ref_=fn_al_tt_1,tt0170705
3004,120596,2020.0,http://www.imdb.com/title/tt0120596/?ref_=fn_al_tt_1,tt0120596
3005,145681,9481.0,http://www.imdb.com/title/tt0145681/?ref_=fn_al_tt_1,tt0145681
3006,140352,9008.0,http://www.imdb.com/title/tt0140352/?ref_=fn_al_tt_1,tt0140352
3007,181288,14242.0,http://www.imdb.com/title/tt0181288/?ref_=fn_al_tt_1,tt0181288
3008,156729,16129.0,http://www.imdb.com/title/tt0156729/?ref_=fn_al_tt_1,tt0156729
3010,200071,11489.0,http://www.imdb.com/title/tt0200071/?ref_=fn_al_tt_1,tt0200071
3011,65088,28145.0,http://www.imdb.com/title/tt65088/?ref_=fn_al_tt_1,tt0065088
3013,99180,18111.0,http://www.imdb.com/title/tt99180/?ref_=fn_al_tt_1,tt0099180
3014,82121,31361.0,http://www.imdb.com/title/tt82121/?ref_=fn_al_tt_1,tt0082121
3015,77355,11223.0,http://www.imdb.com/title/tt77355/?ref_=fn_al_tt_1,tt0077355
3016,83767,16281.0,http://www.imdb.com/title/tt83767/?ref_=fn_al_tt_1,tt0083767
3017,92796,16288.0,http://www.imdb.com/title/tt92796/?ref_=fn_al_tt_1,tt0092796
3018,89885,1694.0,http://www.imdb.com/title/tt89885/?ref_=fn_al_tt_1,tt0089885
3019,97240,476.0,http://www.imdb.com/title/tt97240/?ref_=fn_al_tt_1,tt0097240
3020,106856,37094.0,http://www.imdb.com/title/tt0106856/?ref_=fn_al_tt_1,tt0106856
3021,82427,13555.0,http://www.imdb.com/title/tt82427/?ref_=fn_al_tt_1,tt0082427
3022,17925,961.0,http://www.imdb.com/title/tt17925/?ref_=fn_al_tt_1,tt0017925
3024,78087,24831.0,http://www.imdb.com/title/tt78087/?ref_=fn_al_tt_1,tt0078087
3028,61407,25560.0,http://www.imdb.com/title/tt61407/?ref_=fn_al_tt_1,tt0061407
3029,82817,21610.0,http://www.imdb.com/title/tt82817/?ref_=fn_al_tt_1,tt0082817
3030,55630,11878.0,http://www.imdb.com/title/tt55630/?ref_=fn_al_tt_1,tt0055630
3031,100475,11510.0,http://www.imdb.com/title/tt0100475/?ref_=fn_al_tt_1,tt0100475
3032,67525,11234.0,http://www.imdb.com/title/tt67525/?ref_=fn_al_tt_1,tt0067525
3033,94012,957.0,http://www.imdb.com/title/tt94012/?ref_=fn_al_tt_1,tt0094012
3034,70608,11886.0,http://www.imdb.com/title/tt70608/?ref_=fn_al_tt_1,tt0070608
3035,48380,37853.0,http://www.imdb.com/title/tt48380/?ref_=fn_al_tt_1,tt0048380
3036,82484,62204.0,http://www.imdb.com/title/tt82484/?ref_=fn_al_tt_1,tt0082484
3037,65988,11040.0,http://www.imdb.com/title/tt65988/?ref_=fn_al_tt_1,tt0065988
3038,50371,21849.0,http://www.imdb.com/title/tt50371/?ref_=fn_al_tt_1,tt0050371
3039,86465,1621.0,http://www.imdb.com/title/tt86465/?ref_=fn_al_tt_1,tt0086465
3040,79540,14035.0,http://www.imdb.com/title/tt79540/?ref_=fn_al_tt_1,tt0079540
3041,87700,40771.0,http://www.imdb.com/title/tt87700/?ref_=fn_al_tt_1,tt0087700
3042,93516,40772.0,http://www.imdb.com/title/tt93516/?ref_=fn_al_tt_1,tt0093516
3043,104837,40773.0,http://www.imdb.com/title/tt0104837/?ref_=fn_al_tt_1,tt0104837
3044,101669,11498.0,http://www.imdb.com/title/tt0101669/?ref_=fn_al_tt_1,tt0101669
3045,105130,11790.0,http://www.imdb.com/title/tt0105130/?ref_=fn_al_tt_1,tt0105130
3046,113416,29371.0,http://www.imdb.com/title/tt0113416/?ref_=fn_al_tt_1,tt0113416
3048,83254,47941.0,http://www.imdb.com/title/tt83254/?ref_=fn_al_tt_1,tt0083254
